price,type,address,latitude,longitude,zone,photos,parking,amenities_nearby,bedrooms,bathrooms,size_interior,ownership_type,public_remarks,postal_code,historical_data,additional_features,listing_type
"$388,000",Single Family,"#801 11920 100 AV NW|Edmonton, Alberta T5K0K5",53.5402247,-113.527691380357,"[{'code': 'DC1', 'description': 'Direct Development Control Provision'}]",['https://cdn.realtor.ca/listings/TS638502004082300000/reb10/highres/9/E4384999_1.jpg'],"['Heated Garage', 'Underground']","['Golf Course', 'Public Transit', 'Shopping']",2,2,133.81 m2,Condominium/Strata,"Discover pure perfection in this 2-bed, 2-bath gem with Unobstructed river valley view in The Fairmont. Completely renovated !! Picture yourself in 1440 sq ft of modern, open space with high-end finishes, TWO balconies North & South Views, & sleek espresso hardwood floors. The kitchen is a dream with white cabinetry, stainless steel appliances, & granite counters.  TWO ensuite bathrooms!  Pull down those high-end Privacy blinds with ease, revel in underground parking for 2 cars with bonus storage(16'5 x 20'83), & relish top-floor amenities  an indoor pool, sundeck, gym, GOLF Practice Room, sauna, & library! Only 3 suites per floor! Laundry included on each floor too!  Guests have access to 12 parking stalls out back. Live in the lap of convenience on Victoria Promenade, close to fantastic shopping & dining. There is an onsite resident manager, Extra storage locker, proximity to the Victoria Golf Club, & a community alive with social events. Life is great here! What are you waiting for? Come on HOME!! (31217856)",T5K0K5,"{'price_change_date': '', 'photo_change_date': '2024-05-02 2:46:48 AM'}",[],residential
"$388,000",Single Family,"#201 10606 84 AV NW|Edmonton, Alberta T6E2H6",53.5203650295533,-113.503796969312,"[{'code': 'RM h16', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638491492142270000/reb10/highres/0/E4383040_1.jpg'],"['Heated Garage', 'Underground']","['Schools', 'Shopping']",2,2,79.95 m2,Condominium/Strata,"Discover the epitome of urban living with this inviting 2-bedroom apartment nestled in the heart of a vibrant neighborhood. Boasting a contemporary design, the modern kitchen is a culinary enthusiast's dream, complete with gleaming stainless steel appliances and a generously-sized island, ideal for hosting gatherings or enjoying casual meals. Your primary bedrooms makes a great space to relax and enjoy the convenience of a private ensuite. With titled underground parking, your vehicle will be safely sheltered, providing peace of mind in bustling city life. Conveniently located near the university, this residence offers easy access to academic pursuits and a plethora of amenities. Whether you're a student, professional, or someone seeking a vibrant urban lifestyle, this apartment presents an ideal opportunity to immerse yourself in the pulse of city living. Welcome home to the perfect blend of style, comfort, and convenience! (31161472)",T6E2H6,"{'price_change_date': '', 'photo_change_date': '2024-04-19 10:46:54 PM'}",[],residential
"$388,800",Single Family,"#405 10006 83 AV NW|Edmonton, Alberta T6E2C2",53.5192596797524,-113.489187528836,"[{'code': 'RM h23', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638509780165270000/reb10/highres/1/E4386851_1.jpg'],"['Heated Garage', 'Parkade']",['Shopping'],2,2,84.08 m2,Condominium/Strata,"Elevate Your Lifestyle in Strathcona's Premier Penthouse at Arbor 83 - Discover upscale living in over 900 sqft of luxury atop a gorgeous tree-lined street. This exquisite top-floor unit features 2 spacious bedrooms, 2 full bathrooms, and a functional floorplan with insuite laundry. Enjoy entertaining with a large balcony off the dining room and a Juliette balcony in the living room, enhancing the space with natural light and airflow. The unit boasts air conditioning, vaulted ceilings, and a large island kitchen with stone countertops and stainless appliances. Perfectly situated near Whyte Avenue, you have excellent access to the University, Downtown, and the river valley, making it an ideal spot for professionals and nature lovers alike. Underground Parking and a storage cage included on 4th floor. Embrace high-end living where convenience meets sophistication in the heart of Strathcona. Your dream penthouse awaits at Arbor 83, where every detail is designed for those who aspire to live above it all. (31268057)",T6E2C2,"{'price_change_date': '', 'photo_change_date': '2024-05-11 2:46:56 AM'}",[],residential
"$389,000",Single Family,"9330 73 AV NW|Edmonton, Alberta T6E1A7",53.5095028118574,-113.472066235582,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638507692547500000/reb10/highres/4/E4386134_1.jpg'],['Detached Garage'],"['Schools', 'Shopping']",4,1,87.38 m2,Freehold,"Fantastic Value in Ritchie! Welcome to this cute renovated 940 sq/ft one-and-a-half story, featuring four bedrooms, one bathroom, an oversized single garage, and plenty of upgrades. The main floor boasts a bright living, dining, & kitchen area with sunny south-facing windows. The updated kitchen has light cabinets and stainless appliances, a main floor bedroom & a renovated 4pc bath. The upper level offers two additional bedrooms. The basement has a rec room and an extra bedroom. Many newer windows, 100amp electrical service, newer roof, & more! The lot is 42' wide by 130' deep and includes an oversized single garage. The home is in an excellent location with easy access to the Ritchie Market, Mill Creek Ravine, Whyte Ave, UofA, Downtown & more. (31249764)",T6E1A7,"{'price_change_date': '', 'photo_change_date': '2024-05-08 4:47:34 PM'}",[],residential
"$389,000",Single Family,"14609 110 AV NW|Edmonton, Alberta T5N1J6",53.5571913925847,-113.573888746033,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638506972304470000/reb10/highres/1/E4386011_1.jpg'],['Detached Garage'],"['Playground', 'Schools', 'Shopping']",5,2,105.78 m2,Freehold,"MCQUEEN!! 1,100+ sq.ft.bungalow with great options. Renovate this home because it's in a quiet cul-de-sac across the street from a beautiful park. Or, build new. The lot is 55' W x 120' D and there are many new homes in the crescent. Price is right! (31245781)",T5N1J6,"{'price_change_date': '', 'photo_change_date': '2024-05-07 8:47:10 PM'}",[],residential
"$389,000",Single Family,"10508 62 AV NW|Edmonton, Alberta T6H1M4",53.4991404181149,-113.500792042328,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638503372474600000/reb10/highres/3/E4385363_1.jpg'],['Attached Garage'],"['Playground', 'Public Transit', 'Schools', 'Shopping']",4,2,114.9 m2,Freehold,"Welcome to Allendale, one of the most sought after neighbourhoods in the city!  This home has so much to offer.  From the three spacious bedrooms upstairs and open concept dining and living room, entertaining will be a pleasure.  The main floor also features a full bath and lots of storage.  The lower level is fully finished with a second kitchen and bathroom, a large rec room plus access to the attached oversized single car garage.  With winter coming, a great feature for anyone with a vehicle.  Don't forget the large back yard plus room for more parking if needed.  Conveniently located just seconds from Gateway Blvd and all it has to offer and second to none for public transportation.  A Great home in a Great Neighborhood!! (31227622)",T6H1M4,"{'price_change_date': '', 'photo_change_date': '2024-05-03 4:47:27 PM'}",[],residential
"$389,000",Single Family,"9819 149 ST NW|Edmonton, Alberta T5P1K5",53.5369763143369,-113.5775605,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638499943099130000/reb10/highres/1/E4384501_1.jpg'],['Detached Garage'],"['Public Transit', 'Schools', 'Shopping']",3,2,100.2 m2,Freehold,"Great opportunity to own in Crestwood! The home is nicely set back from the street and features 3 bedrooms up 2 down and a fully finished basement with older kitchen cabinets, separate entrance for suite development! With a 50 foot lot has awesome future potential for 2 New Homes!  Walking distance to the future LRT. Minutes to downtown & the river valley! Immediate possession! (31198828)",T5P1K5,"{'price_change_date': '', 'photo_change_date': '2024-04-29 5:31:50 PM'}",[],residential
"$389,000",Single Family,"7209 184 ST NW NW|Edmonton, Alberta T5T3Z9",53.5060213095752,-113.640864435582,"[{'code': 'RSF', 'description': 'Small Scale Flex Residential'}]",['https://cdn.realtor.ca/listings/TS638480188070900000/reb10/highres/9/E4380749_1.jpg'],"['No Garage', 'Parking Pad', 'Rear']","['Playground', 'Schools', 'Shopping']",3,2,89.83 m2,Freehold,"Located across from the park, this home just oozes curb appeal.  Walk through the door and you can see the love that the owner has put in the home.  Renos were done in 2021 and included a new kitchen, windows, exterior doors, bathrooms, & flooring through out the home.  On the upper level there Is the primary suite with a walk in closet, a second good sized bedroom and a 4 pc bathroom.  On the lower level there is a large family room and 2 pc bathroom.  The finished basement contains a storage area, laundry, & a spacious third bedroom.  The backyard is fully fenced and there is a parking area large enough for 3 cars.  The shingles were done in 2018.  All you have to do is move in and enjoy! (31097502)",T5T3Z9,"{'price_change_date': '', 'photo_change_date': '2024-04-06 8:46:47 PM'}",[],residential
"$389,000",Single Family,"#208 9503 101 AV NW|Edmonton, Alberta T5H4R1",53.543061800001,-113.4780889,"[{'code': 'RM h23', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638429932011070000/reb10/highres/5/E4372405_1.jpg'],"['Heated Garage', 'Underground']","['Park', 'Golf Course', 'Playground', 'Public Transit', 'Schools', 'Shopping']",2,2,114.92 m2,Condominium/Strata,"Have you been searching for a gorgeous, fully renovated downtown condo with river valley views & quick access to the very best walking trails the city has to offer? Welcome to The View in Riverdale! No expense spared on this 2nd floor unit that is one of the largest in the building at over 1200sq ft. Complete kitchen remodel including an oversized island complete with a sparkling granite counter top that runs to the floor, breakfast seating, bright white cabinets, new stainless steel appliances, upper cabinet & undermount lighting, & upgraded light fixtures! New vanities, toilets, & tile floors in both the main bathroom & ensuite. Wake up every morning to the expansive view from your luxurious primary. The stunning, sunny views continue from the living room to the spacious dining area, made for entertaining friends & family. Sip coffee/wine on your private patio, with the river valley view as far as the eyes can see. Take in the sounds of the music festivals and Canada fireworks from the comfort of home. (30866683)",T5H4R1,"{'price_change_date': '', 'photo_change_date': '2024-02-08 5:46:41 PM'}",[],residential
"$389,000",Single Family,"2705 23 ST NW|Edmonton, Alberta T6T0A5",53.4568006060863,-113.374496315344,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638511354614900000/reb10/highres/3/E4376843_1.jpg'],['Attached Garage'],"['Park', 'Golf Course', 'Playground', 'Public Transit', 'Schools', 'Shopping']",3,3,106.84 m2,Freehold,"Welcome to this Beautiful Air Conditioned  2 Storey home offers 1150 Sq feet of living space + additional fully Finished Basement . On the main floor, the bright open kitchen has oak cabinets and an island with an extended eating bar. Sapcious living room with laminate flooring and corner gas fireplace. This home features 3 bedrooms, 2 and half baths, a fully finished basement and a single attached garage. Close to public transportation, schools and shopping! Don't miss out! A MUST SEE!!!NO CONDO FEES... BACKS ONTO A GREEN FIELD,WALKING DISTANCE TO THE NEW School and REC CENTRE,Shopping Centres,Restaurants ,Banks (30995133)",T6T0A5,"{'price_change_date': '2024-05-12 8:52:07 PM', 'photo_change_date': '2024-05-12 10:31:01 PM'}",[],residential
"$389,000",Single Family,"3027 31 AVE NW|Edmonton, Alberta T6T1W9",53.4612066627866,-113.383870986508,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638509708218270000/reb10/highres/3/E4386833_1.jpg'],['Attached Garage'],"['Playground', 'Public Transit', 'Shopping']",3,2,110.46 m2,Freehold,"INVESTER'S ALERT OR FIRST TIME HOME BUYERS. This charming Duplex boasts three bedrooms, one and half baths, front attached garage along with a spacious backyard perfect for outdoor gatherings. In the heart of Edmonton's Silverberry community, steps away from the Silverberry Park. Convenience of nearby amenities including recreational centers, parks, schools, shopping complexes, and scenic walking trail. Don't miss your chance to make this your new home sweet home or an investment property in a hot Rental area! (31267647)",T6T1W9,"{'price_change_date': '', 'photo_change_date': '2024-05-11 12:47:01 AM'}",[],residential
"$389,000",Single Family,"4857 TERWILLEGAR CM NW|Edmonton, Alberta T6R3N9",53.4429473358382,-113.578827635582,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638508916108000000/reb10/highres/4/E4386524_1.jpg'],['Detached Garage'],"['Golf Course', 'Public Transit', 'Schools', 'Shopping', 'Ski hill']",2,3,127.39 m2,Freehold,"This Terrific Terwillegar Towne home offers 1,371 sqft, 2 BEDS, 2.5 BATHS + DOUBLE GARAGE surrounded by Shopping, Spray Park & the best schools in the area. The main floor includes a spacious Living Room, modern kitchen, a big 2PC bath, & laundry area. The Sunny South yard offers an abundance of natural light & welcomes you into the kitchen with loads of counter & cabinet space, a breakfast nook, & large living room with a cozy bay window & corner fireplace for those cool nights. The upper floor features two Huge primary bedrooms both complete with en-suite bathrooms & big windows! The spacious backyard is fenced & professionally landscaped with paving stones & perennials leading to the double garage. The basement is FRAMED & awaiting your personal touch with set up of 3rd bedroom, Bath, and storage & rec room. Perfect location, close to public transportation, Terwillegar Rec Center, shopping, the Currents of Windermere, restaurants & easy access to Anthony Henday & Whitemud FW. BEST OF ALLNO CONDO FEES! (31261367)",T6R3N9,"{'price_change_date': '', 'photo_change_date': '2024-05-10 2:46:50 AM'}",[],residential
"$389,000",Single Family,"#809 5151 WINDERMERE BV SW|Edmonton, Alberta T6W2K4",53.433708100001,-113.6003776,"[{'code': 'RL h65', 'description': 'Large Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638465788020630000/reb10/highres/7/E4378097_1.jpg'],['Heated Garage'],"['Playground', 'Public Transit', 'Schools', 'Shopping']",2,3,97.04 m2,Condominium/Strata,"Welcome to Signature at Ambleside in Southwest Edmonton! A modern mid-rise concrete and steel development with modern finishes throughout. This absolutely unique top-floor (8) features 2 MASTER bedrooms and 2.5 full baths! Pricing includes 2 titled underground stall, with an option to purchase a third! Please inquire direct. The unit offers a timeless kitchen with full-size stainless steel appliances with dark, sleek cabinets + quartz countertops. Additional features include a roomy dining area, and a large living room, in-suite laundry + storage room and a nice size balcony. Signature is professionally managed, with on-site concierge service, ample visitor parking and all the best shopping & retail located right at your doorstep... Close to public transit, schools and the Anthony Henday freeway. (31027482)",T6W2K4,"{'price_change_date': '', 'photo_change_date': '2024-03-21 4:46:42 AM'}",[],residential
"$389,500",Single Family,"9311 168 AV NW|Edmonton, Alberta T5Z1X9",53.6300574,-113.485777215344,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638479180169830000/reb10/highres/1/E4380431_1.jpg'],['Detached Garage'],"['Public Transit', 'Schools', 'Shopping']",4,3,114.77 m2,Freehold,"Nestled within the charming community of Lago Lindo, this delightful residence boasts an abundance of serene lakes, scenic walking paths, and close proximity to 2 schools. Spanning across 3 levels, this spacious home offers 1750 sq ft of comfortable living space, complemented by a generously sized lot spanning nearly 8,000 sq ft, presenting exciting potential for a garage or garden suite addition. Enjoy the convenience of a 3 pc ensuite and a sizable deck, perfect for outdoor relaxation. Recent upgrades include shingle installations in 2015 (2019 for the garage). With convenient access to essential amenities such as groceries and fitness facilities, as well as recreational attractions like outdoor rinks for family fun, this residence offers an idyllic lifestyle. Complete with an oversized double detached garage with room for RV parking too! This home is poised to fulfill your every need. (31091573)",T5Z1X9,"{'price_change_date': '', 'photo_change_date': '2024-04-05 4:46:56 PM'}",[],residential
"$389,555",Single Family,"17351 90 ST NW|Edmonton, Alberta T5Z3W6",53.6359155548896,-113.4779417,"[{'code': 'RSF', 'description': 'Small Scale Flex Residential'}]",['https://cdn.realtor.ca/listings/TS638507764248500000/reb10/highres/8/E4386168_1.jpg'],['Detached Garage'],"['Playground', 'Public Transit', 'Schools', 'Shopping']",4,2,94.7 m2,Freehold,"MUST SEE BEFORE IT GETS SOLD!! **2min walk to school** Heres your chance to own a FULLY FINISHED Single Family home with Double Garage & a Fully Finished Basement for under 390k in one of the best communities in Edmonton! (2 schools within walking distance). Offering 4 bedrooms & 2 full baths, this is a steal of a deal in the beautiful & mature community of Klarvatten. Some recent updates include; NEW PAINT, CENTRAL A/C + water softener installed 3yrs ago, a newer Hot Water Tank, Deck, AND NO POLY B PIPES!! If you dont like climbing up/down long stairs, you are in luck because this gorgeous bi-level home offers a few small steps going up & down. The upper level offers 3 large bedrooms w/full bath, and the lower level offers the 4th additional bedroom + 2nd full bath, HUGE ABOVE GROUND WINDOWS, and a large family room/rec room. The backyard is fully fenced and offers a newer 2-tier deck with a double detached garage! THE BEST DEAL IN THE ENTIRE NEIGHBOURHOOD! (31251088)",T5Z3W6,"{'price_change_date': '', 'photo_change_date': '2024-05-08 6:47:04 PM'}",[],residential
"$389,800",Single Family,"#112 10033 110 ST NW NW|Edmonton, Alberta T5K1J5",53.5403179837888,-113.509993882209,"[{'code': 'RL h65', 'description': 'Large Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638436124004730000/reb10/highres/8/E4373278_1.jpg'],"['Heated Garage', 'Underground']","['Golf Course', 'Playground', 'Schools', 'Shopping']",2,2,132.04 m2,Condominium/Strata,"Amazing ! In Downtown Edmonton. Big Size Main Floor Apartment Condo Secured with multiple Gates, Security Fence. Unit welcomes with Large Foyer area, Closet, Dinning area with Open Kitchen and Living Room accessing to the Balcony by Huge Doors. Big Windows, doors keep the Home Bright. Electric Fire Place in Living room gives cozy feeling. Master BedRoom has huge WalkIn Closet & 4pcs Ensuite Washroom. Another BedRoom & Den makes perfect Family Home. Unit is freshly Painted & Brand New Carpet Installed in Bedrooms. Latest style Brand New Window Blinds Installed. Unit has its own Insuite Laundry, Hot Water Tank & Furnace.9ft Ceiling gives more spacious feeling. Fire Safety Sprinkler Installed. Underground secured Heated Titled Parking & Storage Cage to store extra goods. Just Off to Jasper Ave having lots of Restaurant, Bars, Coffee Shop, SaveOnFoods. School, Bus stand & LRT station nearby. Near to Legislature & Govt Buildings, HighLevelBridge & River Valley makes Perfect Downtown Living in Huge size Home (30892753)",T5K1J5,"{'price_change_date': '', 'photo_change_date': '2024-02-15 9:46:40 PM'}",[],residential
"$389,900",Single Family,"16309 100 AV NW|Edmonton, Alberta T5P1L6",53.539080500001,-113.6033716,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638446789591830000/reb10/highres/1/E4373601_1.jpg'],['Detached Garage'],"['Playground', 'Public Transit', 'Schools', 'Shopping']",3,3,109.2 m2,Condominium/Strata,"If you're looking to be a NEW HOME OWNER or an INVESTOR. Welcome to this NEWER 2018 END UNIT built like HALF DUPLEX in sought after Glenwood. Modern design, upon entering you're greeted with 9 FOOT ceiling on main, living room with so much light from the large windows, LVP flooring, quartz countertops throughout, chefs kitchen, OTR microwave, refrigerator, built-in washer, & 2 piece bath completes the main floor. Stairs up is carpet, LVP upstairs, full 4 pc bath, 3 bedrooms, primary has 3pc bath. Basements have 9 FOOT ceiling and stacked washer and dryer. HRV in each unit. Fully landscaped yard with privacy fences. Property has a SINGLE CARE GARAGE, and parking pad. Currently rented for $1700/month, tenants pays all utilities.  (Property was built by the seller under condo plan sole owner no fees it's just like a half duplex) END UNIT BESIDE 16307-100 AVE also for sale please see photos and listing. (30900194)",T5P1L6,"{'price_change_date': '', 'photo_change_date': '2024-02-28 6:03:07 AM'}",[],residential
"$389,900",Single Family,"#202 12319 JASPER AV NW|Edmonton, Alberta T5N4A7",53.5410671931945,-113.535239684656,"[{'code': 'DC1', 'description': 'Direct Development Control Provision'}]",['https://cdn.realtor.ca/listings/TS638334282998600000/reb10/highres/7/E4362737_1.jpg'],['Underground'],[],2,2,128.02 m2,Condominium/Strata,"SPECTACULAR SOUTH RIVER VALLEY VIEWS in LARGE 2 bedroom, 2 bath condo in The GLENORA. Ideally located on the edge of Glenora & Oliver this 2nd floor unit offers great river valley views in every room. Spacious foyer opens to separate dining area & living rm w/large windows & kitchen w/eating nook. Rare find of 2 balconies including enclosed balcony &outdoor open balcony w/BBQ hook-up. Primary bedroom offers space for king size bed, extensive closet w/organizers & ensuite w/separate walk-in shower & soaker tub. Just off foyer, 2nd bedroom is perfect for den. Storage rm w/in-suite front load laundry, underground titled parking & storage on P2. Features: AIR-CONDITIONING, hardwood flooring & QUIET location with full south view. Enjoy comfortable lifestyle in friendly 45+ community w/condo fees that include all utilities incl/electricity, heat, water, tv service, beautiful Glenora Club Room w/kitchen, courtyard, fitness rm, guest suite, U/G visitor parking & gardens. Next door to shops, restaurants & Safeway. (30556961)",T5N4A7,"{'price_change_date': '', 'photo_change_date': '2023-10-20 11:51:45 PM'}",[],residential
"$389,900",Single Family,"3236 38 AV NW|Edmonton, Alberta T6T1J3",53.4734452993032,-113.389810384656,"[{'code': 'DC2', 'description': 'Site Specific Development Control Provision'}]",['https://cdn.realtor.ca/listings/TS638503516299470000/reb10/highres/8/E4385428_1.jpg'],['Attached Garage'],"['Golf Course', 'Public Transit', 'Shopping']",3,3,107.12 m2,Condominium/Strata,"Welcome to Amberwood Village 55+ Adult condo. This end unit half-duplex style bungalow comes with 2+1 Bedrooms 3 bathrooms including a 2 piece ensuite. The basement is fully finished with huge rec room extra bedroom and bathroom and lots of storage space. Very clean and well kept warm welcoming home. Large attached covered sunroom perfect for entertaining. Main floor windows are updated to triple pane units, not included in the condominium coverage. Double attached garage is fully finished inside. Visitor parking is at the end of the street with some R.V. parking. An very well run and desired condo close to shopping and amenities. (31230022)",T6T1J3,"{'price_change_date': '', 'photo_change_date': '2024-05-03 8:47:09 PM'}",[],residential
"$389,900",Single Family,"3734 21 ST NW|Edmonton, Alberta T6T1V8",53.4726585676786,-113.373913380951,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638464419963100000/reb10/highres/1/E4377761_1.jpg'],['Attached Garage'],['Schools'],4,3,109.78 m2,Freehold,"Give me little more love and be a proud owner for ever. Your opportunity to own corner Half Duplex(NO CONDO FEE)on a huge lot and besides ETS connecting to major stops/down town.House in a quiet Wild Rose community offers a welcoming living area w Gas fire place. Large Island kitchen with dinette overlooking the great room.  kitchen with loads of oak cabinets & updated SS appliances. Main floor two piece bath .Sliding doors from the dinette to a large deck overlooking a West facing backyard fully fenced and landscaped. Upper floor has huge primary bedroom and 2 additional bdrm+4 piece washroom. Newer Basement is fully finished with 4 piece washroom & huge bedroom/living space. Great curb appeal with a veranda and attached single garage at a desired location close to school, park, playgrounds, and all other amenities. This is an Exceptional Buy for a young family or an investor. Easy access to 17 st/White mud drive (31017132)",T6T1V8,"{'price_change_date': '', 'photo_change_date': '2024-03-19 2:46:36 PM'}",[],residential
"$389,900",Single Family,"1809 28 ST NW|Edmonton, Alberta T6T0S7",53.4478549415971,-113.3827124,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638497252148570000/reb10/highres/0/E4384070_1.jpg'],['Attached Garage'],['Shopping'],2,3,117.8 m2,Freehold,"Impeccably Maintained Original Owner Home Featuring 2 Spacious Bedrooms Each With Their Own Ensuite Bathroom & Walk In Closet, Spacious Living Room With Sliding Glass Doors To A Deck, Good Sized Kitchen, Second Floor Laundry, Central Air Conditioning & A  Fully Fenced Yard Backing Onto A Green Space. Nothing To Do Here, Just Move Right In!! (31189597)",T6T0S7,"{'price_change_date': '', 'photo_change_date': '2024-04-26 2:46:54 PM'}",[],residential
"$389,900",Single Family,"4809 117 AV NW|Edmonton, Alberta T5W0Y9",53.569283600001,-113.4160834,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638480044208270000/reb10/highres/2/E4380712_1.jpg'],['Detached Garage'],"['Golf Course', 'Playground', 'Public Transit', 'Schools']",4,2,116.91 m2,Freehold,"Welcome to your charming retreat nestled in the heart of Beverly Heights. This spacious bungalow offers a perfect blend of comfort and convenience, making it ideal for those seeking a cozy space to call home. This 4 bed 2 bath home features newer appliances (all replaced within the last five years, stove four months old), as well as a newer HWT. With a wood burning fireplace to enjoy on those cool evenings, and a beautiful south facing yard to enjoy this summer! Nearby parks such as Rundle Park and Beverly Heights Park provide ample opportunities for outdoor recreation and relaxation. Families will appreciate the convenience of several schools in the vicinity, including Beverly Heights Public School and St. Nicholas Catholic Junior High School. This charming home floods with natural light throughout the day with the large windows featured throughout, making it great for those with a green thumb. Welcome home! (31096918)",T5W0Y9,"{'price_change_date': '2024-04-25 8:51:32 PM', 'photo_change_date': '2024-04-06 4:47:00 PM'}",[],residential
"$389,900",Single Family,"#307 8525 91 ST NW|Edmonton, Alberta T6C3N1",53.5218647901421,-113.467011334001,"[{'code': 'RM h23', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638465428302170000/reb10/highres/7/E4377997_1.jpg'],"['Heated Garage', 'Parkade', 'Underground']","['Public Transit', 'Schools', 'Shopping']",2,2,103 m2,Condominium/Strata,"Le Quartier Condos is nestled in the established neighbourhood of Bonnie Doon. Campus Saint-Jean on one side and La Cite Francophone on the other, this area is known as the French Quarters of Edmonton. Bonnie Doon is a thriving community that offers the perfect mix of culture, convenience and natural scenic backdrops. Centrally located near shopping, cafes, parks and the beautiful Mill Creek Ravine, the community has become one of Edmonton's most desirable neighbourhoods. This unit offers a practical 2 bedroom+den floor plan with modern finishes, sizeable ensuite with dual vanities, large walkthrough close, in-suite laundry, additional 4 pcs bathroom and access to your East facing covered patio from you living room or primary bedroom. Youll be sure to love the 9ft ceilings, heated underground parking with hanging storage and the fact that the unit has central air conditioning. Recent updates include new paint, new kitchen and flooring. Dont miss out on this gem in Bonnie Doon! (31024766)",T6C3N1,"{'price_change_date': '2024-05-09 4:51:54 PM', 'photo_change_date': '2024-03-20 6:47:10 PM'}",[],residential
"$389,900",Single Family,"#2711 10360 102 ST NW|Edmonton, Alberta T5J0K6",53.5458993,-113.496094715344,"[{'code': 'AED', 'description': 'Arena and Entertainment District Zone'}]",['https://cdn.realtor.ca/listings/TS638465428311670000/reb10/highres/1/E4378001_1.jpg'],['Underground'],"['Public Transit', 'Shopping']",1,1,58.5 m2,Condominium/Strata,"WOW - live where the Oilers play at the lavish LEGENDS Private Residences in the JW Marriot downtown YEG! This 1 BED + DEN unit in Edmonton's most luxurious tower offers amazing sunset views overlooking Rogers Place! ICE District's central location encourages a true walk-indoors experience with pedway access to Rogers Place, financial core, grocery store, public transit & so much more. Building amenities include a world-class spa with an indoor pool/steam/whirlpool areas, enjoy unlimited access to ARCHETYPE Fitness Edmonton's premier gym providing daily yoga/spin/boxing classes. Room service & valet is on speed dial. Owners have use of in-house concierge service & access to the private lounge with conference room, billiards & rooftop patio featuring a dog run, sun loungers & BBQ's. This unit offers breathtaking floor-to-ceiling windows, high gloss premium kitchen with quartz counters & top-of-the-line appliances. You will find no other comparison to living your best life at The LEGENDS Private Residence! (31024774)",T5J0K6,"{'price_change_date': '2024-04-29 3:22:27 PM', 'photo_change_date': '2024-03-20 6:47:11 PM'}",[],residential
"$389,900",Single Family,"11328 St. Albert Trail NW NW|Edmonton, Alberta T5M3L3",53.563104800001,-113.5452573,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638459389175630000/reb10/highres/7/E4376697_1.jpg'],['Detached Garage'],"['Schools', 'Shopping']",4,2,88.04 m2,Freehold,"Welcome to this upgraded bungalow with 2 Kitchens, This cozy 2+2 bedroom home is situated in Inglewood's mature neighborhood. On the main level there is great living space with hardwood floors, Large living room with picture window, Dining area flows to kitchen attached to the main floor laundry. There are 2 more generous sized bedrooms, Main bath has been completely renovated with new tub, surround and flooring. Downstairs there is a SEPERATE ENTRANCE leading to the 2nd kitchen, and an open concept living area. There are 2 more bedrooms with a 3 pc bath. This home has new shingles in 2022, new Hot water tank 2020, new windows throughout in 2017. There is a great oversized single garage and RV parking potential as well. Close to hospitals, shopping, parks and schools (30990015)",T5M3L3,"{'price_change_date': '2024-03-27 12:50:53 AM', 'photo_change_date': '2024-03-13 7:01:59 PM'}",[],residential
"$389,900",Single Family,"9615 99A ST NW|Edmonton, Alberta T6E3W9",53.5349486677958,-113.485040720867,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638452540026370000/reb10/highres/0/E4375630_1.jpg'],"['Detached Garage', 'Heated Garage']",[],2,1,72.4 m2,Freehold,"Excellent building opportunity - a great chance to build your dream home on this beautiful view lot! Minutes to downtown, 1 block to the river valley. Can't ask for a better location! Stunning view of downtown and river valley, steps to Edmonton's amazing bike path system. (30960689)",T6E3W9,"{'price_change_date': '2024-04-15 4:51:11 PM', 'photo_change_date': '2024-03-05 9:46:42 PM'}",[],residential
